Timestamp,EventType,KeyCode,Char
357306.5516273,KeyUp,85,u
357306.8056914,KeyDown,8,backspace
357306.8993165,KeyUp,8,backspace
357307.0337666,KeyDown,84,t
357307.1181765,KeyUp,84,t
357307.1427551,KeyDown,85,u
357307.2138685,KeyUp,85,u
357307.4075629,KeyDown,66,b
357307.5209507,KeyUp,66,b
357307.5359099,KeyDown,85,u
357307.6004118,KeyUp,85,u
357307.729917,KeyDown,72,h
357307.7893603,KeyDown,65,a
357307.8092658,KeyUp,72,h
357307.8598347,KeyUp,65,a
357307.9295358,KeyDown,32,space
357308.0045872,KeyDown,13,enter
357308.0578329,KeyUp,32,space
357308.1024284,KeyUp,13,enter
357308.6454492,KeyDown,188,","
357308.7247844,KeyUp,188,","
357308.8443038,KeyDown,13,enter
357308.9192229,KeyUp,13,enter
357309.7847944,KeyDown,75,k
357309.8640269,KeyDown,65,a
357309.8834383,KeyUp,75,k
357309.9801268,KeyUp,65,a
357310.1323136,KeyDown,90,z
357310.3020528,KeyDown,69,e
357310.3560745,KeyUp,90,z
357310.4168137,KeyUp,69,e
357310.4612721,KeyDown,78,n
357310.5550951,KeyDown,73,i
357310.6004924,KeyUp,78,n
357310.6753245,KeyUp,73,i
357310.7445173,KeyDown,32,space
357310.8138727,KeyDown,13,enter
357310.8787986,KeyUp,32,space
357310.9142426,KeyUp,13,enter
357311.6396931,KeyDown,78,n
357311.6793039,KeyDown,65,a
357311.7239148,KeyUp,78,n
357311.8044796,KeyUp,65,a
357311.9025169,KeyDown,71,g
357311.9644454,KeyDown,65,a
357312.0330165,KeyUp,71,g
357312.0878615,KeyUp,65,a
357312.2071111,KeyDown,83,s
357312.3214418,KeyDown,65,a
357312.3862813,KeyUp,83,s
357312.4460172,KeyUp,65,a
357312.5643474,KeyDown,82,r
357312.6296192,KeyDown,69,e
357312.7691776,KeyUp,82,r
357312.7792627,KeyUp,69,e
357312.9087513,KeyDown,78,n
357312.9682403,KeyDown,65,a
357312.9985529,KeyUp,78,n
357313.0969295,KeyUp,65,a
357313.2267241,KeyDown,71,g
357313.3064832,KeyDown,65,a
357313.3561344,KeyUp,71,g
357313.4354922,KeyUp,65,a
357313.5355999,KeyDown,82,r
357313.6246775,KeyDown,65,a
357313.6845387,KeyUp,82,r
357313.7634115,KeyUp,65,a
357313.7940668,KeyDown,32,space
357313.8430384,KeyDown,13,enter
357313.8994204,KeyUp,32,space
357313.9285763,KeyUp,13,enter
357315.1616431,KeyDown,79,o
357315.2564751,KeyUp,79,o
357315.6388324,KeyDown,84,t
357315.7093142,KeyDown,65,a
357315.7979735,KeyUp,84,t
357315.8279645,KeyUp,65,a
357315.9286431,KeyDown,75,k
357316.0078049,KeyUp,75,k
357316.0167519,KeyDown,65,a
357316.121228,KeyUp,65,a
357316.2804579,KeyDown,8,backspace
357316.2908372,KeyDown,220,\
357316.3002794,KeyUp,220,\
357316.3647903,KeyUp,8,backspace
357316.4149562,KeyDown,71,g
357316.4744445,KeyDown,65,a
357316.5350833,KeyUp,71,g
357316.6242769,KeyUp,65,a
357316.6684487,KeyDown,73,i
357316.7434847,KeyUp,73,i
357316.9583715,KeyDown,8,backspace
357317.0422462,KeyUp,8,backspace
357317.1208191,KeyDown,8,backspace
357317.1962319,KeyUp,8,backspace
357317.3408864,KeyDown,8,backspace
357317.4243367,KeyUp,8,backspace
357317.7334128,KeyDown,71,g
357317.7981653,KeyDown,65,a
357317.8890175,KeyUp,71,g
357317.9676218,KeyUp,65,a
357318.047408,KeyDown,73,i
357318.1405669,KeyUp,73,i
357318.2105103,KeyDown,78,n
357318.2856993,KeyDown,73,i
357318.3257885,KeyUp,78,n
357318.3904006,KeyUp,73,i
357318.4640075,KeyDown,32,space
357318.5142346,KeyDown,13,enter
357318.5636249,KeyUp,32,space
357318.6138119,KeyUp,13,enter
357319.8728206,KeyDown,75,k
357319.9865622,KeyUp,75,k
357320.0807349,KeyDown,85,u
357320.155681,KeyUp,85,u
357320.449638,KeyDown,84,t
357320.5090363,KeyUp,84,t
357320.5944823,KeyDown,84,t
357320.6728704,KeyUp,84,t
357320.7076286,KeyDown,85,u
357320.7873721,KeyUp,85,u
357320.9239572,KeyDown,73,i
357321.0211002,KeyUp,73,i
357321.1255269,KeyDown,84,t
357321.2356881,KeyDown,69,e
357321.2952164,KeyUp,84,t
357321.3247277,KeyUp,69,e
357321.3346595,KeyDown,32,space
357321.4193616,KeyDown,13,enter
357321.4687144,KeyUp,32,space
357321.4933298,KeyUp,13,enter
357321.9176606,KeyDown,79,o
357321.9871895,KeyUp,79,o
357322.0524932,KeyDown,79,o
357322.1158567,KeyUp,79,o
357322.205882,KeyDown,75,k
357322.2652976,KeyUp,75,k
357322.3493633,KeyDown,73,i
357322.4091395,KeyUp,73,i
357322.4998895,KeyDown,75,k
357322.5944118,KeyUp,75,k
357322.6727032,KeyDown,85,u
357322.7375534,KeyUp,85,u
357322.8876487,KeyDown,78,n
357322.9530685,KeyDown,65,a
357322.9761113,KeyUp,78,n
357323.0864669,KeyUp,65,a
357323.4047383,KeyDown,82,r
357323.5041695,KeyUp,82,r
357323.5130061,KeyDown,73,i
357323.5236684,KeyDown,79,o
357323.5632903,KeyUp,79,o
357323.5933525,KeyUp,73,i
357323.7031978,KeyDown,77,m
357323.7880456,KeyDown,65,a
357323.8075342,KeyUp,77,m
357323.8924387,KeyUp,65,a
357323.9608873,KeyDown,83,s
357324.0463249,KeyDown,85,u
357324.0859191,KeyUp,83,s
357324.1212339,KeyUp,85,u
357324.1750125,KeyDown,32,space
357324.2500806,KeyUp,32,space
357324.8424233,KeyDown,8,backspace
357324.9173071,KeyUp,8,backspace
357325.0173249,KeyDown,8,backspace
357325.0757261,KeyUp,8,backspace
357325.1749371,KeyDown,8,backspace
357325.2498399,KeyUp,8,backspace
357326.1853531,KeyDown,84,t
357326.2747594,KeyUp,84,t
357326.5430791,KeyDown,8,backspace
357326.6427276,KeyUp,8,backspace
357326.7670865,KeyDown,82,r
357326.8670131,KeyUp,82,r
357326.8927653,KeyDown,73,i
357326.9614483,KeyUp,73,i
357327.0708309,KeyDown,77,m
357327.1149605,KeyDown,65,a
357327.1648409,KeyUp,77,m
357327.2101303,KeyUp,65,a
357327.2700206,KeyDown,83,s
357327.3187901,KeyDown,85,u
357327.3890432,KeyUp,85,u
357327.3984657,KeyUp,83,s
357327.4279558,KeyDown,32,space
357327.4977133,KeyUp,32,space
357328.0151401,KeyDown,190,.
357328.0905194,KeyUp,190,.
357328.2056796,KeyDown,13,enter
357328.2740438,KeyUp,13,enter
357680.0936665,KeyUp,13,enter
357685.3807467,KeyDown,78,n
357685.4699454,KeyDown,73,i
357685.5395152,KeyUp,78,n
357685.5796337,KeyUp,73,i
357685.6739337,KeyDown,78,n
357685.7582873,KeyUp,78,n
357685.8136816,KeyDown,78,n
357685.8782162,KeyUp,78,n
357686.4302164,KeyDown,71,g
357686.5192304,KeyDown,69,e
357686.5649249,KeyUp,71,g
357686.5886758,KeyDown,78,n
357686.6140822,KeyUp,69,e
357686.6438611,KeyUp,78,n
357686.7136828,KeyDown,78,n
357686.7832556,KeyUp,78,n
357686.9124878,KeyDown,72,h
357686.9827254,KeyDown,65,a
357686.9924392,KeyUp,72,h
357687.0910366,KeyDown,32,space
357687.101018,KeyUp,65,a
357687.1705107,KeyDown,13,enter
357687.2002938,KeyUp,32,space
357687.2507136,KeyUp,13,enter
357690.2095574,KeyDown,188,","
357690.2805462,KeyUp,188,","
357690.3541672,KeyDown,13,enter
357690.4536435,KeyUp,13,enter
357690.6480222,KeyDown,77,m
357690.736856,KeyUp,77,m
357690.7467115,KeyDown,65,a
357690.896277,KeyUp,65,a
357690.9062531,KeyDown,73,i
357690.9778839,KeyUp,73,i
357691.0705835,KeyDown,78,n
357691.1445178,KeyDown,73,i
357691.179775,KeyUp,78,n
357691.253867,KeyUp,73,i
357691.3933376,KeyDown,84,t
357691.4834585,KeyDown,73,i
357691.4931817,KeyUp,84,t
357691.548054,KeyUp,73,i
357691.6122406,KeyDown,32,space
357691.687322,KeyDown,13,enter
357691.7262252,KeyUp,32,space
357691.7761057,KeyUp,13,enter
357692.1404586,KeyDown,65,a
357692.2935688,KeyUp,65,a
357692.3085142,KeyDown,78,n
357692.372749,KeyUp,78,n
357692.4433235,KeyDown,78,n
357692.5029017,KeyUp,78,n
357692.7068593,KeyDown,90,z
357692.8167334,KeyDown,69,e
357692.881463,KeyUp,90,z
357692.9264886,KeyUp,69,e
357692.9412768,KeyDown,78,n
357693.0063629,KeyUp,78,n
357693.0892798,KeyDown,78,n
357693.1586606,KeyUp,78,n
357693.1990496,KeyDown,78,n
357693.223369,KeyDown,73,i
357693.238119,KeyUp,78,n
357693.2827755,KeyUp,73,i
357693.3425919,KeyDown,32,space
357693.4028398,KeyDown,13,enter
357693.4319545,KeyUp,32,space
357693.4868159,KeyUp,13,enter
357694.7202024,KeyDown,83,s
357694.8404762,KeyDown,85,u
357694.8547379,KeyUp,83,s
357694.9004249,KeyUp,85,u
357695.0541489,KeyDown,71,g
357695.1283874,KeyUp,71,g
357695.1680128,KeyDown,79,o
357695.2475317,KeyUp,79,o
357695.2578796,KeyDown,83,s
357695.3417077,KeyDown,85,u
357695.3713113,KeyUp,83,s
357695.3965123,KeyUp,85,u
357695.9713297,KeyDown,84,t
357696.082425,KeyDown,65,a
357696.127939,KeyUp,84,t
357696.2020963,KeyUp,65,a
357696.3117677,KeyDown,77,m
357696.3873547,KeyDown,69,e
357696.3978637,KeyUp,77,m
357696.4908406,KeyUp,69,e
357696.5281553,KeyDown,32,space
357696.5797426,KeyDown,13,enter
357696.6096005,KeyUp,13,enter
357696.6245563,KeyUp,32,space
357697.4701568,KeyDown,78,n
357697.5460578,KeyDown,73,i
357697.5799156,KeyUp,78,n
357697.6293507,KeyUp,73,i
357697.7842633,KeyDown,13,enter
357697.878885,KeyUp,13,enter
357698.0931948,KeyDown,73,i
357698.1764024,KeyUp,73,i
357698.2560909,KeyDown,69,e
357698.3611585,KeyUp,69,e
357698.5998726,KeyDown,84,t
357698.6888114,KeyUp,84,t
357698.699251,KeyDown,79,o
357698.7736305,KeyUp,79,o
357698.8769332,KeyDown,73,i
357698.978163,KeyUp,73,i
357699.0033419,KeyDown,85,u
357699.0715246,KeyUp,85,u
357699.0965376,KeyDown,32,space
357699.2265029,KeyUp,32,space
357700.3260402,KeyDown,66,b
357700.4201525,KeyDown,65,a
357700.5192,KeyUp,66,b
357700.5692265,KeyUp,65,a
357700.6640192,KeyDown,83,s
357700.7730141,KeyDown,89,y
357700.8180669,KeyUp,83,s
357700.8279786,KeyDown,79,o
357700.8934235,KeyUp,89,y
357700.9536952,KeyUp,79,o
357702.0314488,KeyDown,87,w
357702.1509316,KeyDown,79,o
357702.1617778,KeyUp,87,w
357702.2104836,KeyUp,79,o
357702.3247574,KeyDown,32,space
357702.4402543,KeyUp,32,space
357702.5046387,KeyDown,13,enter
357702.6032562,KeyUp,13,enter
357703.1656665,KeyDown,84,t
357703.2600997,KeyUp,84,t
357703.2696961,KeyDown,85,u
357703.345338,KeyUp,85,u
357703.4700075,KeyDown,75,k
357703.574029,KeyUp,75,k
357703.6135215,KeyDown,85,u
357703.6828262,KeyUp,85,u
357703.8629384,KeyDown,82,r
357703.9518704,KeyUp,82,r
357703.9768848,KeyDown,73,i
357704.0462767,KeyUp,73,i
357704.1610694,KeyDown,77,m
357704.2450072,KeyUp,77,m
357704.2555393,KeyDown,65,a
357704.3848532,KeyUp,65,a
357704.4491247,KeyDown,83,s
357704.4886455,KeyDown,85,u
357704.5442022,KeyUp,83,s
357704.5833289,KeyUp,85,u
357704.6282033,KeyDown,32,space
357704.688162,KeyUp,32,space
357705.0810777,KeyDown,188,","
357705.1213286,KeyUp,188,","
357705.5250448,KeyDown,8,backspace
357705.6380394,KeyUp,8,backspace
357706.0268988,KeyDown,190,.
357706.0808853,KeyUp,190,.
357706.1652141,KeyDown,13,enter
357706.2359063,KeyUp,13,enter
357706.509827,KeyDown,73,i
357706.5886529,KeyUp,73,i
357706.6630239,KeyDown,69,e
357706.7675704,KeyUp,69,e
357706.8270889,KeyDown,78,n
357706.8995012,KeyDown,73,i
357706.9278037,KeyUp,78,n
357706.9964075,KeyUp,73,i
357707.0615761,KeyDown,72,h
357707.1258998,KeyDown,65,a
357707.1451701,KeyUp,72,h
357707.2456378,KeyUp,65,a
357707.2796483,KeyDown,32,space
357707.319206,KeyDown,13,enter
357707.3690151,KeyUp,32,space
357707.3938431,KeyUp,13,enter
357708.0908202,KeyDown,188,","
357708.1408484,KeyUp,188,","
357708.2351204,KeyDown,13,enter
357708.3091869,KeyUp,13,enter
357708.4493446,KeyDown,65,a
357708.5787046,KeyUp,65,a
357708.6677058,KeyDown,77,m
357708.7277128,KeyDown,69,e
357708.7367648,KeyUp,77,m
357708.8384472,KeyUp,69,e
357709.6480768,KeyDown,89,y
357709.7130887,KeyUp,89,y
357709.7224237,KeyDown,65,a
357709.822275,KeyDown,32,space
357709.8323372,KeyUp,65,a
357709.8980207,KeyDown,13,enter
357709.9165978,KeyUp,32,space
357709.9868974,KeyUp,13,enter
357710.494296,KeyDown,75,k
357710.5633471,KeyUp,75,k
357710.5721788,KeyDown,65,a
357710.6783498,KeyUp,65,a
357710.8572357,KeyDown,90,z
357711.0461,KeyUp,90,z
357711.0758301,KeyDown,69,e
357711.1102101,KeyUp,69,e
357711.4937468,KeyDown,87,w
357711.6138554,KeyUp,87,w
357711.6218038,KeyDown,79,o
357711.6768858,KeyUp,79,o
357711.7414636,KeyDown,32,space
357711.8373108,KeyDown,13,enter
357711.8464123,KeyUp,32,space
357711.9206712,KeyUp,13,enter
357712.8517867,KeyDown,70,f
357712.9310771,KeyUp,70,f
357712.9548903,KeyDown,85,u
357713.0197269,KeyUp,85,u
357713.1641414,KeyDown,83,s
357713.2885537,KeyDown,69,e
357713.3487593,KeyUp,83,s
357713.3730663,KeyUp,69,e
357713.6521874,KeyDown,71,g
357713.7515757,KeyUp,71,g
357713.7656887,KeyDown,73,i
357713.836856,KeyUp,73,i
357713.8913821,KeyDown,32,space
357713.9643507,KeyUp,32,space
357714.2781332,KeyDown,188,","
357714.3331808,KeyUp,188,","
357714.4785347,KeyDown,13,enter
357714.5372144,KeyUp,13,enter
357715.7409337,KeyDown,78,n
357715.8158686,KeyDown,65,a
357715.8257207,KeyUp,78,n
357715.9638633,KeyUp,65,a
357716.104215,KeyDown,84,t
357716.1843155,KeyUp,84,t
357716.1928464,KeyDown,85,u
357716.2535105,KeyUp,85,u
357716.3932324,KeyDown,78,n
357716.4665104,KeyDown,79,o
357716.5380615,KeyUp,78,n
357716.5758223,KeyUp,79,o
357716.585713,KeyDown,65,a
357716.7201135,KeyUp,65,a
357716.8952417,KeyDown,84,t
357716.9790231,KeyUp,84,t
357716.985639,KeyDown,85,u
357717.0638973,KeyUp,85,u
357717.1392421,KeyDown,83,s
357717.2529926,KeyDown,65,a
357717.3379678,KeyUp,83,s
357717.4072503,KeyUp,65,a
357717.6761297,KeyDown,89,y
357717.7458194,KeyDown,65,a
357717.7544886,KeyUp,89,y
357717.8456242,KeyUp,65,a
357717.8553124,KeyDown,32,space
357717.9188806,KeyDown,13,enter
357717.9636237,KeyUp,32,space
357718.0082278,KeyUp,13,enter
357719.1639326,KeyDown,70,f
357719.2577878,KeyUp,70,f
357719.2871703,KeyDown,85,u
357719.356935,KeyUp,85,u
357719.6069223,KeyDown,89,y
357719.7060547,KeyDown,85,u
357719.7157627,KeyUp,89,y
357719.7960631,KeyUp,85,u
357719.9697422,KeyDown,78,n
357720.0433806,KeyDown,79,o
357720.0682137,KeyUp,78,n
357720.1478483,KeyUp,79,o
357720.2180232,KeyDown,32,space
357720.281819,KeyDown,13,enter
357720.3317057,KeyUp,32,space
357720.3713094,KeyUp,13,enter
357720.8014169,KeyDown,83,s
357720.9143723,KeyDown,65,a
357720.9934343,KeyUp,83,s
357721.0677527,KeyUp,65,a
357721.1435355,KeyDown,77,m
357721.2224977,KeyUp,77,m
357721.3477093,KeyDown,85,u
357721.4214078,KeyUp,85,u
357721.7097668,KeyDown,83,s
357721.7861808,KeyDown,65,a
357721.9042717,KeyUp,83,s
357721.964123,KeyUp,65,a
357722.4368901,KeyDown,75,k
357722.5258244,KeyUp,75,k
357722.5356889,KeyDown,65,a
357722.6402133,KeyUp,65,a
357722.7101457,KeyDown,82,r
357722.8002731,KeyDown,65,a
357722.8588019,KeyUp,82,r
357722.8934313,KeyDown,32,space
357722.9139679,KeyUp,65,a
357722.958069,KeyDown,13,enter
357723.0030997,KeyUp,32,space
357723.0377653,KeyUp,13,enter
357724.2675526,KeyDown,75,k
357724.3113916,KeyDown,65,a
357724.3813829,KeyUp,75,k
357724.4459829,KeyUp,65,a
357724.5006787,KeyDown,82,r
357724.5803786,KeyDown,65,a
357724.6404362,KeyUp,82,r
357724.6845945,KeyUp,65,a
357724.809617,KeyDown,68,d
357724.9242151,KeyDown,65,a
357724.9636641,KeyUp,68,d
357725.0581245,KeyUp,65,a
357725.126927,KeyDown,87,w
357725.2168257,KeyDown,79,o
357725.2416387,KeyUp,87,w
357725.2922949,KeyUp,79,o
357725.3409362,KeyDown,32,space
357725.4207749,KeyDown,13,enter
357725.4552563,KeyUp,32,space
357725.5004955,KeyUp,13,enter
357726.0281276,KeyDown,77,m
357726.0976145,KeyDown,65,a
357726.1173438,KeyUp,77,m
357726.2615975,KeyUp,65,a
357726.3616485,KeyDown,77,m
357726.456157,KeyDown,79,o
357726.51517,KeyUp,77,m
357726.565033,KeyUp,79,o
357726.7547124,KeyDown,82,r
357726.8448078,KeyUp,82,r
357726.8839686,KeyDown,85,u
357726.9630548,KeyUp,85,u
357727.027171,KeyDown,32,space
357727.0826162,KeyDown,13,enter
357727.1329453,KeyUp,32,space
357727.1664549,KeyUp,13,enter
357727.3066297,KeyDown,84,t
357727.4156191,KeyUp,84,t
357727.4865317,KeyDown,79,o
357727.5859927,KeyUp,79,o
357727.6240446,KeyDown,89,y
357727.6995578,KeyUp,89,y
357727.7298961,KeyDown,73,i
357727.8282118,KeyUp,73,i
357727.8481819,KeyDown,85,u
357727.9180949,KeyUp,85,u
357728.1533277,KeyDown,8,backspace
357728.2263306,KeyUp,8,backspace
357728.3015158,KeyDown,8,backspace
357728.3702013,KeyUp,8,backspace
357729.0322365,KeyDown,73,i
357729.0418246,KeyDown,79,o
357729.087126,KeyUp,79,o
357729.1165654,KeyUp,73,i
357729.1712913,KeyDown,85,u
357729.2418597,KeyUp,85,u
357729.3650121,KeyDown,32,space
357729.4544462,KeyUp,32,space
357729.8874062,KeyDown,8,backspace
357729.9770628,KeyUp,8,backspace
357730.051431,KeyDown,8,backspace
357730.1114341,KeyUp,8,backspace
357730.181118,KeyDown,8,backspace
357730.2654303,KeyUp,8,backspace
357730.6046357,KeyDown,73,i
357730.724034,KeyUp,73,i
357730.7340898,KeyDown,85,u
357730.7947291,KeyUp,85,u
357730.9472641,KeyDown,13,enter
357731.0466179,KeyUp,13,enter
357733.5044628,KeyDown,8,backspace
357733.5732326,KeyUp,8,backspace
357733.6481051,KeyDown,8,backspace
357733.7234385,KeyUp,8,backspace
357734.320528,KeyDown,8,backspace
357734.3890593,KeyUp,8,backspace
357734.4842654,KeyDown,84,t
357734.558476,KeyDown,65,a
357734.6387348,KeyUp,84,t
357734.8179337,KeyUp,65,a
357736.5046389,KeyDown,77,m
357736.6031736,KeyUp,77,m
357736.6131195,KeyDown,69,e
357736.7037623,KeyDown,78,n
357736.7133404,KeyUp,69,e
357736.7779858,KeyDown,79,o
357736.8118614,KeyUp,78,n
357736.8824395,KeyUp,79,o
357736.9514402,KeyDown,32,space
357737.0155881,KeyDown,13,enter
357737.0652807,KeyUp,32,space
357737.1156355,KeyUp,13,enter
357737.5931094,KeyDown,84,t
357737.6990475,KeyDown,65,a
357737.7484534,KeyUp,84,t
357737.8078369,KeyUp,65,a
357737.8718277,KeyDown,73,i
357737.9217453,KeyDown,83,s
357737.936694,KeyUp,73,i
357738.0414745,KeyDown,69,e
357738.11088,KeyUp,83,s
357738.1613342,KeyUp,69,e
357738.3448557,KeyDown,84,t
357738.4388136,KeyUp,84,t
357738.4589637,KeyDown,85,u
357738.5234534,KeyUp,85,u
357738.6747633,KeyDown,78,n
357738.7584041,KeyDown,65,a
357738.7868209,KeyUp,78,n
357738.8771831,KeyUp,65,a
357738.9009608,KeyDown,32,space
357738.9611781,KeyDown,13,enter
357739.0002749,KeyUp,32,space
357739.035174,KeyUp,13,enter
357740.0653241,KeyDown,72,h
357740.1350686,KeyUp,72,h
357740.1444557,KeyDown,65,a
357740.2645203,KeyUp,65,a
357740.3788867,KeyDown,84,t
357740.4588771,KeyDown,65,a
357740.504173,KeyUp,84,t
357740.5778736,KeyUp,65,a
357740.7176111,KeyDown,82,r
357740.8070993,KeyDown,65,a
357740.8659817,KeyUp,82,r
357740.9311263,KeyUp,65,a
357741.0004504,KeyDown,75,k
357741.066762,KeyUp,75,k
357741.1449082,KeyDown,73,i
357741.20998,KeyUp,73,i
357741.2444114,KeyDown,71,g
357741.3386892,KeyDown,65,a
357741.3888648,KeyUp,71,g
357741.4029839,KeyDown,32,space
357741.4477055,KeyUp,65,a
357741.4633719,KeyDown,13,enter
357741.5125568,KeyUp,32,space
357741.5521354,KeyUp,13,enter
357741.6478505,KeyDown,65,a
357741.796877,KeyUp,65,a
357741.9114767,KeyDown,82,r
357742.0003489,KeyUp,82,r
357742.010957,KeyDown,73,i
357742.0698053,KeyUp,73,i
357742.1745568,KeyDown,77,m
357742.2145896,KeyDown,65,a
357742.2594043,KeyUp,77,m
357742.3039917,KeyUp,65,a
357742.3639692,KeyDown,83,s
357742.4485213,KeyDown,85,u
357742.4883834,KeyUp,83,s
357742.512408,KeyUp,85,u
357742.5570371,KeyDown,32,space
357742.6171267,KeyUp,32,space
357742.7919449,KeyDown,190,.
357742.8558948,KeyUp,190,.
357742.980316,KeyDown,13,enter
357742.9897581,KeyDown,219,[
357743.029966,KeyUp,13,enter
357743.0400771,KeyUp,219,[
357743.488188,KeyDown,8,backspace
357743.5474378,KeyUp,8,backspace
357745.467266,KeyDown,73,i
357745.5524166,KeyUp,73,i
357745.6023304,KeyDown,69,e
357745.7323295,KeyUp,69,e
357745.8052259,KeyDown,78,n
357745.8302871,KeyDown,77,m
357745.859815,KeyUp,77,m
357745.889913,KeyDown,79,o
357745.9198014,KeyUp,78,n
357745.9943018,KeyUp,79,o
357746.1799099,KeyDown,75,k
357746.2534769,KeyDown,65,a
357746.2675184,KeyUp,75,k
357746.3779066,KeyUp,65,a
357746.5664706,KeyDown,66,b
357746.6778874,KeyDown,69,e
357746.7414128,KeyUp,66,b
357746.805126,KeyUp,69,e
357747.7595386,KeyDown,8,backspace
357747.834089,KeyUp,8,backspace
357747.9187048,KeyDown,8,backspace
357747.9782345,KeyUp,8,backspace
357748.0586409,KeyDown,8,backspace
357748.1126551,KeyUp,8,backspace
357748.192924,KeyDown,8,backspace
357748.2668622,KeyUp,8,backspace
357748.6712099,KeyDown,78,n
357748.7300788,KeyDown,79,o
357748.7800762,KeyUp,78,n
357748.8197578,KeyUp,79,o
357748.9496384,KeyDown,75,k
357749.0239114,KeyDown,65,a
357749.033117,KeyUp,75,k
357749.1585692,KeyUp,65,a
357749.3745821,KeyDown,66,b
357749.4719382,KeyDown,69,e
357749.5609305,KeyUp,66,b
357749.6161775,KeyUp,69,e
357750.1531993,KeyDown,78,n
357750.2529519,KeyDown,73,i
357750.3136481,KeyUp,78,n
357750.3615516,KeyUp,73,i
357751.6268447,KeyDown,8,backspace
357751.7690697,KeyUp,8,backspace
357752.1283225,KeyDown,89,y
357752.1970799,KeyUp,89,y
357752.4067498,KeyDown,32,space
357752.525385,KeyUp,32,space
357752.5809916,KeyDown,65,a
357752.8600976,KeyUp,65,a
357752.9970052,KeyDown,13,enter
357753.1176825,KeyUp,13,enter
357754.1723622,KeyDown,8,backspace
357754.2527548,KeyUp,8,backspace
357754.336605,KeyDown,8,backspace
357754.4060712,KeyUp,8,backspace
357754.8495997,KeyDown,89,y
357754.9141668,KeyUp,89,y
357754.9236718,KeyDown,65,a
357755.0187743,KeyUp,65,a
357755.3769371,KeyDown,13,enter
357755.4556616,KeyUp,13,enter
357756.7696773,KeyDown,89,y
357756.839481,KeyUp,89,y
357756.8793639,KeyDown,65,a
357756.9888624,KeyUp,65,a
357757.0833728,KeyDown,78,n
357757.1531844,KeyDown,69,e
357757.1620776,KeyUp,78,n
357757.2520879,KeyUp,69,e
357757.3576142,KeyDown,87,w
357757.387077,KeyDown,79,o
357757.4856698,KeyUp,87,w
357757.5206111,KeyUp,79,o
357757.5813229,KeyDown,32,space
357757.6566976,KeyDown,13,enter
357757.6792962,KeyUp,32,space
357757.744029,KeyUp,13,enter
357758.3816415,KeyDown,84,t
357758.4755706,KeyUp,84,t
357758.4855028,KeyDown,85,u
357758.5507406,KeyUp,85,u
357758.6697822,KeyDown,75,k
357758.7847804,KeyDown,85,u
357758.7994003,KeyUp,75,k
357758.8634222,KeyUp,85,u
357758.9237979,KeyDown,82,r
357759.0231511,KeyDown,85,u
357759.0327128,KeyUp,82,r
357759.0880969,KeyUp,85,u
357759.1430552,KeyDown,32,space
357759.2265564,KeyDown,13,enter
357759.2666275,KeyUp,32,space
357759.3316459,KeyUp,13,enter
357760.4258974,KeyDown,84,t
357760.5108556,KeyDown,65,a
357760.5708182,KeyUp,84,t
357760.6405889,KeyUp,65,a
357760.9086633,KeyDown,77,m
357761.0082536,KeyDown,69,e
357761.0223937,KeyUp,77,m
357761.1084866,KeyUp,69,e
357761.116777,KeyDown,78,n
357761.186732,KeyDown,73,i
357761.2217718,KeyUp,78,n
357761.2920856,KeyUp,73,i
357761.3315553,KeyDown,72,h
357761.3906371,KeyDown,65,a
357761.4157531,KeyUp,72,h
357761.4904481,KeyDown,32,space
357761.4999396,KeyUp,65,a
357761.5702987,KeyDown,13,enter
357761.6103983,KeyUp,32,space
357761.6545928,KeyUp,13,enter
357763.1075653,KeyDown,188,","
357763.1819308,KeyUp,188,","
357763.2811735,KeyDown,13,enter
357763.3701575,KeyUp,13,enter
357763.6350883,KeyDown,75,k
357763.6994188,KeyUp,75,k
357763.783887,KeyDown,73,i
357763.8588127,KeyUp,73,i
357763.9283992,KeyDown,89,y
357764.0025436,KeyUp,89,y
357764.0169851,KeyDown,65,a
357764.1219013,KeyUp,65,a
357764.1412493,KeyDown,32,space
357764.2506236,KeyUp,32,space
357765.6588326,KeyDown,84,t
357765.7642235,KeyUp,84,t
357765.7785405,KeyDown,85,u
357765.8532619,KeyUp,85,u
357766.2454331,KeyDown,84,t
357766.3452309,KeyUp,84,t
357766.3812298,KeyDown,73,i
357766.4647501,KeyUp,73,i
357766.6792177,KeyDown,89,y
357766.7484746,KeyDown,65,a
357766.7678397,KeyUp,89,y
357766.863146,KeyUp,65,a
357766.8976349,KeyDown,32,space
357766.9779301,KeyDown,13,enter
357767.0264887,KeyUp,32,space
357767.0870647,KeyUp,13,enter
357767.6631987,KeyDown,8,backspace
357767.7080411,KeyUp,8,backspace
357768.3154697,KeyDown,89,y
357768.3855711,KeyUp,89,y
357768.394951,KeyDown,65,a
357768.5207471,KeyUp,65,a
357768.9726364,KeyDown,13,enter
357769.0713285,KeyUp,13,enter
357769.6388819,KeyDown,73,i
357769.7131762,KeyUp,73,i
357769.7229567,KeyDown,83,s
357769.80354,KeyUp,83,s
357769.8528462,KeyDown,73,i
357769.9327267,KeyUp,73,i
357770.2604812,KeyDown,78,n
357770.3703528,KeyUp,78,n
357770.5206959,KeyDown,65,a
357770.6683343,KeyUp,65,a
357770.8477749,KeyDown,68,d
357770.957817,KeyUp,68,d
